[2024-07-14T03:09:26.104+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-14T03:09:26.128+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [queued]>
[2024-07-14T03:09:26.141+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [queued]>
[2024-07-14T03:09:26.141+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-14T03:09:26.159+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 21:37:50.170071+00:00
[2024-07-14T03:09:26.166+0530] {standard_task_runner.py:63} INFO - Started process 28567 to run task
[2024-07-14T03:09:26.171+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_customers', 'insert_table', 'manual__2024-07-13T21:37:50.170071+00:00', '--job-id', '1370', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_customers.py', '--cfg-path', '/tmp/tmpt9j_howe']
[2024-07-14T03:09:26.174+0530] {standard_task_runner.py:91} INFO - Job 1370: Subtask insert_table
[2024-07-14T03:09:26.220+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [running]> on host kali
[2024-07-14T03:09:26.311+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_customers' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T21:37:50.170071+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T21:37:50.170071+00:00'
[2024-07-14T03:09:26.312+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-14T03:09:26.343+0530] {logging_mixin.py:188} INFO - customer_id`,`name`,`address`,`phone`,`email`,`dob`,`ingetion_timestamp
[2024-07-14T03:09:26.401+0530] {logging_mixin.py:188} INFO - ('32d8db98-1fbd-401e-b8c6-176eed030280', 'George Gilmore', '52306 Rojas Plaza\nNewtonville, NM 23286', '650.600.1413', 'nicholasadams@example.net', '1953-09-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.402+0530] {logging_mixin.py:188} INFO - ('5bbd557b-8c8a-4f56-8f8b-dfac981ab572', 'Brandon Frye', '7537 Fleming Parkways Apt. 212\nSouth Lindabury, KY 39387', '+1-731-804-1042x1710', 'zgibson@example.net', '1958-06-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.403+0530] {logging_mixin.py:188} INFO - ('5cceed80-c106-4fb3-a643-cf43c5d7ed30', 'Brian Ward MD', '09970 Jessica Valley Apt. 087\nPaulbury, ME 25133', '001-880-206-5054x521', 'ngarcia@example.net', '1936-06-13', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.403+0530] {logging_mixin.py:188} INFO - ('25e74cab-3598-4636-a77b-64c9f5ccb048', 'John Mcneil', '03964 Cristina Shore Apt. 155\nNew Katherineview, WV 69157', '+1-798-443-9359x825', 'boonekristi@example.com', '1961-04-12', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.404+0530] {logging_mixin.py:188} INFO - ('b9f1702a-1085-4554-bb47-62ec876e0774', 'Keith Soto', '0345 Joseph Pines Suite 555\nJoshuahaven, KS 59198', '001-677-246-2302x017', 'gabrieljackson@example.com', '2001-11-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.405+0530] {logging_mixin.py:188} INFO - ('e9bf1267-8e9b-4209-9697-fc3bd6a99d19', 'James Johnson', '736 Sara Corner Apt. 266\nYoungchester, NM 67709', '285.849.4505', 'maryho@example.net', '1944-12-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.405+0530] {logging_mixin.py:188} INFO - ('347c25f1-e848-4be4-aa5a-2a674fcaec36', 'Aaron Cohen', '89199 Jonathan Road Suite 619\nWest Kimberlyside, KY 63845', '328-423-3169x6297', 'chad98@example.net', '1978-06-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.406+0530] {logging_mixin.py:188} INFO - ('9c93b1d6-da07-4237-b190-2568bae8b978', 'Cameron Wagner', '575 Gary Parkway\nPort Benjaminbury, FL 13041', '+1-925-311-2096', 'jocelyn35@example.org', '1996-03-21', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.406+0530] {logging_mixin.py:188} INFO - ('93ad33e8-994f-45c1-bff5-e419ab5c9138', 'Michelle Allen', '137 Martinez Village\nPort Aaronfurt, OH 66503', '001-934-417-2933x025', 'christian96@example.org', '1970-11-05', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.409+0530] {logging_mixin.py:188} INFO - ('1a08b4b0-8165-4ffd-9093-886e7805ac54', 'Brandi Mcintyre', '4377 Hernandez Loaf\nLake Veronica, KS 40932', '+1-216-669-0238x55872', 'bridgetwilson@example.net', '1936-03-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.410+0530] {logging_mixin.py:188} INFO - ('d2fccdf8-7cde-4cac-a0ca-9ead16e1080b', 'Adam Gomez', '925 Rowland Glen Apt. 868\nNew Christina, VT 75390', '+1-659-579-0647', 'janefuller@example.net', '1994-11-29', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.411+0530] {logging_mixin.py:188} INFO - ('a77794db-35b5-4580-938e-11a0869db303', 'Julie Clark', '76585 Sean Groves\nWest Ashley, NC 56928', '504-364-8979x15936', 'rhodeskimberly@example.org', '2002-03-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.411+0530] {logging_mixin.py:188} INFO - ('0b8e9039-1889-4a70-8dcb-1d8258c51230', 'Laura Ortega', '87549 Vega Skyway Apt. 296\nJessicaville, FL 79225', '544-337-3930', 'julie06@example.net', '2000-01-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.412+0530] {logging_mixin.py:188} INFO - ('6f2e7ff6-4385-4c22-803a-3bbecbc3e8a7', 'Daniel Davis', '073 Amy Plains\nDouglasside, OH 24947', '217.340.5013x4255', 'barbara35@example.com', '2005-11-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.412+0530] {logging_mixin.py:188} INFO - ('264ed628-9a75-4753-9126-3e4c28fe6e40', 'Brittney Brown', 'USCGC Krueger\nFPO AA 62565', '001-299-903-8069x5409', 'bowerstara@example.net', '1964-03-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.413+0530] {logging_mixin.py:188} INFO - ('8993b2db-da08-45db-8475-2f8fe3b3e8b8', 'Noah Sanchez', 'USS Fischer\nFPO AA 42890', '(738)621-1728x191', 'vickihill@example.net', '1941-10-12', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.414+0530] {logging_mixin.py:188} INFO - ('be004641-105e-4bfc-b8e4-9f0537fe7ee2', 'Derek Wise', '9351 Benjamin Wall\nWest Christinamouth, DE 14230', '824-982-6599x95719', 'heidiknight@example.org', '1959-12-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.414+0530] {logging_mixin.py:188} INFO - ('9822920e-5423-4dc6-a9a3-2836600fc002', 'David White', '32731 Denise Knoll\nSouth Patrick, KY 12813', '(697)583-4385', 'dustinlowe@example.org', '1944-01-30', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.417+0530] {logging_mixin.py:188} INFO - ('8db81e1c-e898-4dc1-ab6a-c966c6db9f13', 'Joshua Williams', '615 Stacey Lodge\nNorth Jamesmouth, KS 67435', '2249413112', 'laura12@example.net', '2003-11-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.418+0530] {logging_mixin.py:188} INFO - ('d4b518c5-3208-4fa6-ae68-d347535a2e3a', 'Paul Schwartz', '287 Ponce Meadow Suite 152\nPort Willie, AS 56243', '311.251.8931', 'john84@example.com', '1973-03-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.419+0530] {logging_mixin.py:188} INFO - ('612f3c5a-9469-4d3c-8a29-3d98b6de2064', 'Joseph Becker', '22097 Smith Mountain\nEast Kylehaven, GA 53295', '001-280-642-2181', 'abbottpaul@example.org', '1965-04-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.419+0530] {logging_mixin.py:188} INFO - ('e20d9dc3-138e-4b8c-bd43-40d955c6b8e7', 'Adam Holloway', '689 Smith Crossroad Suite 345\nEast Michele, MD 68402', '908-373-9686', 'justinwilliamson@example.com', '1974-10-31', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.420+0530] {logging_mixin.py:188} INFO - ('62005ae1-56b0-4442-8cc0-5b5b5aac49ff', 'John Nunez', '995 Brittany Stravenue\nJohnfort, PW 36954', '001-602-927-3294x218', 'valerierodgers@example.com', '1966-12-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.421+0530] {logging_mixin.py:188} INFO - ('f0fa017a-4b04-4a8d-b4b0-19d2a7705e6e', 'Robert Sweeney', '379 Hayley Green Apt. 866\nLake Cynthia, ND 06801', '+1-376-933-2373', 'garzamarcus@example.org', '1964-03-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.421+0530] {logging_mixin.py:188} INFO - ('27ac359c-4a02-4ab1-88d3-157f793b04ea', 'Timothy Miller', '94249 Harris Terrace Suite 746\nEast Caitlinland, VT 81395', '9907775962', 'diazalexandria@example.org', '1992-10-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.422+0530] {logging_mixin.py:188} INFO - ('07c51f3f-4453-4a7f-9c86-3995bc76f48d', 'Tanner Tran', '562 Bennett Plain Apt. 866\nEast Christina, MH 82576', '(203)784-3816x43046', 'upena@example.com', '1954-11-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.423+0530] {logging_mixin.py:188} INFO - ('111ea622-8bc4-476b-89ab-1b85bb8d187a', 'Anthony Perez', '425 Smith Lakes Apt. 616\nZacharyburgh, MI 42536', '410.968.4387', 'tjones@example.net', '1941-10-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.423+0530] {logging_mixin.py:188} INFO - ('6350bae2-ae7e-45ad-8ecf-ecc3a822ce34', 'Raymond Smith', '33441 Anne Light Suite 252\nLake Philipport, WY 38412', '+1-343-927-3545x628', 'patricia86@example.com', '1970-05-04', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.424+0530] {logging_mixin.py:188} INFO - ('7284c661-14bf-4805-80c9-d1c91268844d', 'Cassandra Boyd', '5874 Robert Mission\nToddchester, IN 85237', '(905)799-0470x70518', 'donaldwatkins@example.org', '1963-06-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.424+0530] {logging_mixin.py:188} INFO - ('827d07c4-c756-443b-99c8-00cf544e8767', 'Sara Fisher', 'PSC 7015, Box 0913\nAPO AP 72653', '(948)389-9782', 'miguelfrank@example.com', '1950-11-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.425+0530] {logging_mixin.py:188} INFO - ('e2df8283-015c-4c32-a703-0516b46d920f', 'Elizabeth King', '029 Harper Mission Suite 416\nPort Beverly, NV 42472', '+1-772-613-9096x56645', 'aarontorres@example.com', '1949-07-30', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.425+0530] {logging_mixin.py:188} INFO - ('a3a10a62-c873-4b1a-b59c-2d05928113d6', 'Debra Carter', '79577 Ashley Parks\nWest Alison, ID 35160', '+1-876-275-2406x1299', 'michaelzamora@example.com', '1955-12-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.426+0530] {logging_mixin.py:188} INFO - ('40c3bc5e-ab71-470a-97ed-fcd5a9bce67d', 'Philip Miller', 'Unit 1437 Box 5362\nDPO AP 13267', '(897)754-3655x15244', 'brianmiller@example.net', '1970-05-31', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.426+0530] {logging_mixin.py:188} INFO - ('548d90cf-b151-4d1a-9c74-0b6d6a86d651', 'Angela Morales', 'USS Green\nFPO AE 21294', '920-285-4419', 'tjohnson@example.net', '1947-11-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.427+0530] {logging_mixin.py:188} INFO - ('86c4a2e2-22aa-4314-b074-eeb210e5e7d4', 'Deborah Hall', '0638 Nicholas Ramp\nPort Phillip, AL 32214', '(645)586-8326', 'thomasryan@example.org', '1956-09-16', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.427+0530] {logging_mixin.py:188} INFO - ('dffa7a26-04e6-402f-a2c4-793dc929b32b', 'Mandy Gibson', '26356 John Lake Apt. 662\nNew Williamfort, VA 92934', '(600)975-0344', 'waltersshane@example.com', '1957-05-12', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.427+0530] {logging_mixin.py:188} INFO - ('f14a521b-b8d7-4f51-a89f-fd7b9c662832', 'Joshua Henry', 'Unit 6862 Box 6481\nDPO AA 78917', '(628)265-0141x297', 'kaylarobles@example.com', '1944-04-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.428+0530] {logging_mixin.py:188} INFO - ('d8e5d9fd-8f33-4ebd-9868-3e531deb1249', 'Pamela Reed', '42338 Miller Fields\nJudyside, IN 17717', '001-656-949-5759x9366', 'zhughes@example.org', '1956-02-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.428+0530] {logging_mixin.py:188} INFO - ('ab39dff9-d6c0-40ff-8333-4d4f45e1278f', 'Erik Nelson', '01505 Morales Squares Suite 157\nMarystad, MO 18981', '864.405.8306x284', 'michael37@example.com', '1974-09-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.429+0530] {logging_mixin.py:188} INFO - ('d10823d3-3fa5-42ba-9bfd-cf105b23d003', 'Seth Johnson', 'Unit 2600 Box 2844\nDPO AA 38724', '275.432.2325', 'kgarcia@example.net', '2001-08-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.429+0530] {logging_mixin.py:188} INFO - ('40377afa-8e8a-4a7c-986b-000704951da7', 'Allen Wheeler', '08778 Ricardo Orchard\nEvanville, AK 00538', '749-831-7368', 'leslie04@example.org', '2003-10-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.430+0530] {logging_mixin.py:188} INFO - ('4cf80b0f-72ed-4809-9017-ec06ec54c7c2', 'Melinda Wallace', '40465 Johnson River\nSouth Jose, RI 87522', '755-964-4345', 'mclaughlinmarc@example.com', '1949-08-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.431+0530] {logging_mixin.py:188} INFO - ('46d9ccfc-7174-4ba1-a787-c71fdbfbd931', 'Darius Martin', '16499 Tony Lakes\nLake Nicolefurt, AL 48966', '(717)271-0792x8269', 'jeremybush@example.com', '1942-02-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.433+0530] {logging_mixin.py:188} INFO - ('e7de63b4-3801-468d-9373-9f7fc3abed49', 'Bryan Perry', '91846 Joshua Trail Suite 026\nWustad, TN 69603', '960.293.0872', 'ambermoss@example.net', '1994-02-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.434+0530] {logging_mixin.py:188} INFO - ('74a5754b-189c-4d0a-bbf3-b3ead64dd63e', 'Jessica Hendricks', '30415 Deborah Village\nJoyland, WV 89569', '(814)515-9377', 'stephen66@example.org', '1967-12-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.435+0530] {logging_mixin.py:188} INFO - ('16c7c74e-ec4e-45cc-bbf5-8a92f7690632', 'Danielle Rodriguez', '1401 Smith Skyway Apt. 868\nPort Timothybury, PW 26466', '4274618784', 'nelsontammy@example.com', '1999-12-01', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.436+0530] {logging_mixin.py:188} INFO - ('7a327451-9146-4269-bd14-e66f557ee908', 'Thomas George', '595 Cook Villages Suite 659\nVargaston, FL 43310', '632-881-0486x63655', 'ashleymonroe@example.com', '1947-03-31', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.437+0530] {logging_mixin.py:188} INFO - ('1a621072-00ff-4916-a8a2-4ab65fd2ab2c', 'Heather Kennedy', '22657 Taylor Extensions\nZamoraton, PA 90919', '372-281-5606x13019', 'maria95@example.org', '1959-04-16', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.438+0530] {logging_mixin.py:188} INFO - ('12d673a2-7c9d-4bdf-a4fb-ac0e9bbf6935', 'Carrie Campbell', '8897 Gregory Mews\nPeterport, PA 14038', '544.502.9977x473', 'emily74@example.org', '1958-06-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.438+0530] {logging_mixin.py:188} INFO - ('0b7a9713-8d40-4df9-b61e-1a3d402fdc1d', 'Thomas Watson', '19046 Zachary Station\nSouth John, MD 82231', '+1-208-713-5411', 'mwilliams@example.net', '1974-06-13', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.439+0530] {logging_mixin.py:188} INFO - ('6a5c1877-afcb-4fda-9602-6d67bfbaba21', 'Sarah Jackson', '412 Lucas Square\nJeffreyfurt, IN 35861', '606.931.0518', 'hansonjonathon@example.com', '1999-03-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.439+0530] {logging_mixin.py:188} INFO - ('a6593993-839c-47c1-93d7-61ac9ef3311e', 'Kathy Kelly', '23274 Wilkerson Wall\nChristopherchester, SC 00949', '+1-540-225-8702', 'angelawalker@example.net', '1959-04-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.440+0530] {logging_mixin.py:188} INFO - ('2823df21-5e47-4e7e-be53-1ef7da0f4387', 'Donna Peters', '99414 Anthony Ridge Apt. 410\nSouth Jameston, AR 86171', '252.324.3607x22218', 'vegaholly@example.org', '1952-03-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.440+0530] {logging_mixin.py:188} INFO - ('cae6ae21-69e4-4a16-bc2c-a7b198e6509d', 'Joshua Garcia', '8705 Crystal Overpass Apt. 900\nJoelland, TX 99715', '+1-986-227-9114x473', 'michelle15@example.org', '1950-12-18', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.441+0530] {logging_mixin.py:188} INFO - ('79f5c636-19b3-456d-b37f-4e84c85dfcd2', 'Dr. Christopher Elliott DVM', '13684 Le Wall\nThompsonmouth, MH 89657', '+1-224-961-1894x34361', 'lauraharris@example.com', '1934-12-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.442+0530] {logging_mixin.py:188} INFO - ('b46f843d-7230-4e05-86a5-48ee91e86754', 'Lori Buckley', '301 Amber Gardens\nSouth Jasmine, AL 39121', '(645)657-6509', 'timothy92@example.net', '1979-07-27', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.442+0530] {logging_mixin.py:188} INFO - ('9e4099cb-437a-45d2-afd4-c1ca58c67607', 'Theodore Foster', '39555 Savage Parks\nNorth Martinville, ME 38573', '+1-631-933-4981x3010', 'kellynewton@example.com', '1933-12-13', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.443+0530] {logging_mixin.py:188} INFO - ('dc7c3382-0b05-4e4b-964a-1cab713003a0', 'Sandra Moore', '660 Brewer Courts Suite 432\nNew Kimberlymouth, VI 63276', '001-260-615-5178x4681', 'rebeccagreer@example.net', '1987-06-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.443+0530] {logging_mixin.py:188} INFO - ('fc4a7636-0150-43cc-af40-835021a2f123', 'Daniel Jackson', '1554 Thomas Trail Suite 579\nNorth Alexville, SD 66094', '(382)958-7293', 'gcarter@example.net', '2002-05-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.444+0530] {logging_mixin.py:188} INFO - ('8ffbb7d6-93fb-4be3-9ec7-23985d6757ba', 'Shannon Jones', 'Unit 2785 Box 8760\nDPO AA 07678', '948-366-2992x72140', 'dianeterry@example.net', '1986-08-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.444+0530] {logging_mixin.py:188} INFO - ('cc3d818f-6e55-4ee6-aeef-5ab33317c575', 'Amanda Sanders', '90657 Harding Extensions\nAlvaradoborough, MT 21377', '+1-521-402-1856x019', 'barbarasullivan@example.com', '1955-07-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.445+0530] {logging_mixin.py:188} INFO - ('e38b1d12-ee3b-4d8e-a7ca-bfa37941feea', 'Steven Graves', '16938 Evans Parkways\nOdommouth, MI 33290', '001-618-660-8902x58535', 'qjohnson@example.net', '1949-12-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.445+0530] {logging_mixin.py:188} INFO - ('443c4ca0-114b-439d-8aa2-ff8379a8f0ba', 'Kimberly Turner', '9063 Garrett Mills\nBrewerview, GA 72678', '+1-583-738-7268x84371', 'ljohnson@example.org', '1945-09-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.446+0530] {logging_mixin.py:188} INFO - ('443174da-eb4c-4dc9-b540-881c482294f3', 'Rebecca Ayers', 'PSC 8650, Box 7767\nAPO AA 64912', '001-310-588-6159x10182', 'roger08@example.net', '1945-08-19', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.446+0530] {logging_mixin.py:188} INFO - ('8ae2f679-8879-4add-9c49-0dd3a4042160', 'Amanda Thompson', '985 Johnson Center Suite 619\nLake Melanieborough, WA 41967', '254-437-4527x24619', 'alyssalewis@example.net', '1996-10-31', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.447+0530] {logging_mixin.py:188} INFO - ('db4470b1-5630-42db-b1a4-ad34eb0a189b', 'Rebecca Mitchell', '2825 Megan Row\nJordanbury, ND 28921', '+1-297-218-5314x6804', 'yobrien@example.org', '1940-11-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.447+0530] {logging_mixin.py:188} INFO - ('c7583a1a-a543-4c63-b048-a7ac06329aee', 'Adam Barber', '8250 Jonathan Landing\nAmberville, SC 15250', '254.377.8886x0497', 'sabrina39@example.net', '1985-11-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.449+0530] {logging_mixin.py:188} INFO - ('7d48a27b-5335-4a96-9e0a-69d6ee4882ec', 'Sarah Jackson', 'USNS Torres\nFPO AP 58002', '8747597114', 'maria01@example.net', '1988-05-05', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.451+0530] {logging_mixin.py:188} INFO - ('e90f6567-45ec-4c64-85c1-62644d10c912', 'Rachel Gonzales', '69758 David Road\nWest Jennifer, AS 43668', '829-550-0687', 'douglaskyle@example.org', '1981-12-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.452+0530] {logging_mixin.py:188} INFO - ('4d42d43c-18de-4865-b15d-f695dbfc7cfc', 'Stephanie Mitchell', '1953 Mendoza Mountains Suite 012\nNorth Lacey, DC 10169', '(630)963-8405x453', 'zgray@example.net', '1941-02-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.453+0530] {logging_mixin.py:188} INFO - ('41f01226-4466-4cc0-8f92-47d04c6031b2', 'Roy Mann', 'USNS Harding\nFPO AP 16506', '(243)588-9562x751', 'amberbullock@example.org', '1974-07-01', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.453+0530] {logging_mixin.py:188} INFO - ('b94c4414-3a9c-45f2-bbf0-5fea2f711215', 'Jacqueline Lee', '0256 Mallory Pass\nNew Tamaraborough, WI 77454', '693-969-0814', 'william81@example.com', '1994-04-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.454+0530] {logging_mixin.py:188} INFO - ('e025bd12-6047-4e94-98d4-169d40badb13', 'Jason Beck', '755 Steven Ways\nJacobton, WI 77369', '(487)883-4977', 'jamiebarnett@example.net', '1996-06-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.455+0530] {logging_mixin.py:188} INFO - ('b1948c36-7af9-42ce-9e0b-bd36a93a62e7', 'Amber Parrish', '8466 Lisa Alley Suite 118\nNew Michael, MA 63670', '840.772.2776', 'wmercado@example.com', '1956-07-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.455+0530] {logging_mixin.py:188} INFO - ('39922b61-4d87-45f8-8751-055ad9d8a8c1', 'Melissa Alvarado', '135 Wyatt Center\nTimothyfort, IL 13181', '628-688-4435', 'jose59@example.org', '2001-05-20', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.456+0530] {logging_mixin.py:188} INFO - ('675d888d-4092-4516-9acd-f0ee5ce81f71', 'Tonya Adams', '2368 Gonzalez Row\nNorth Richard, DE 09654', '293.645.0249', 'brandi16@example.com', '1963-12-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.456+0530] {logging_mixin.py:188} INFO - ('3259d235-dcb4-4252-9d70-25eb1e1aa339', 'David Reese', '08505 Reynolds Haven\nJaimemouth, ME 94257', '+1-241-782-7474x97600', 'kimberlywhite@example.com', '2002-01-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.457+0530] {logging_mixin.py:188} INFO - ('5a6ac23a-877f-44e5-bcf4-0259e54acbea', 'Christopher Nguyen', '427 Luke Groves\nEast Ashley, AR 47380', '747-219-3855x054', 'shannon58@example.org', '1965-06-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.458+0530] {logging_mixin.py:188} INFO - ('3cd23acb-e3be-47fe-b293-d0c73909abb9', 'Taylor Rogers', '2186 Gonzalez Grove\nMeganstad, CO 70115', '794-665-2744', 'ethan03@example.com', '1952-03-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.458+0530] {logging_mixin.py:188} INFO - ('e22601f8-e911-44e9-a54f-9b8f7d9ca68a', 'Kathleen Howe', '5400 Brock Passage\nLake Michelle, DC 67997', '368-469-1490x904', 'ismall@example.com', '1984-02-04', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.458+0530] {logging_mixin.py:188} INFO - ('8441c7d8-0da0-4473-ad70-c163735c1ca2', 'James Crawford', '1668 Paul Pass Suite 269\nLeonardborough, CA 81784', '+1-898-523-7903x93508', 'oscott@example.net', '1940-06-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.459+0530] {logging_mixin.py:188} INFO - ('6b099463-2558-4328-95d2-61aa207d17b7', 'Joe Mitchell', '880 Jacob Parkways Suite 868\nSouth Christinemouth, IA 97728', '481.333.1756x643', 'dana53@example.org', '1960-07-15', Timestamp('2024-07-14 03:09:26.341142'))
