[2024-07-16T05:26:16.336+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:26:16.362+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [queued]>
[2024-07-16T05:26:16.370+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [queued]>
[2024-07-16T05:26:16.370+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:26:16.381+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-15 23:56:10.673402+00:00
[2024-07-16T05:26:16.385+0530] {standard_task_runner.py:63} INFO - Started process 18920 to run task
[2024-07-16T05:26:16.388+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_cards', 'insert_table', 'manual__2024-07-15T23:56:10.673402+00:00', '--job-id', '1415', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_cards.py', '--cfg-path', '/tmp/tmp0iiyutvm']
[2024-07-16T05:26:16.390+0530] {standard_task_runner.py:91} INFO - Job 1415: Subtask insert_table
[2024-07-16T05:26:16.424+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [running]> on host kali
[2024-07-16T05:26:16.485+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_cards' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-15T23:56:10.673402+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-15T23:56:10.673402+00:00'
[2024-07-16T05:26:16.485+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:26:16.505+0530] {logging_mixin.py:188} INFO - card_id`,`customer_id`,`card_number`,`card_type`,`expiration_date`,`security_code`,`ingetion_timestamp
[2024-07-16T05:26:16.545+0530] {logging_mixin.py:188} INFO - ('7d0aa8b9-4a71-405e-a6ba-a3573c74e5b1', 'b9b380cb-69e0-4906-990d-93978e1cec15', 4846629116205, 'debit', '05/27', 538, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.545+0530] {logging_mixin.py:188} INFO - ('e9599dc7-32cb-4347-beb7-2b83a7943eb6', '4b9494c2-2c14-418d-aaf4-ed71c39fae79', 36310927642323, 'debit', '05/27', 532, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.546+0530] {logging_mixin.py:188} INFO - ('792b26de-c9b8-47f6-a71e-f70ea3ee74c2', 'a8eb15a6-aade-4b5e-b3d3-deb8e6ec4b72', 30008820190475, 'debit', '12/26', 111, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.546+0530] {logging_mixin.py:188} INFO - ('7105fe0e-0549-458a-b3ad-cccdd31314e0', '190112fe-f531-49af-bb2f-b6dcaec63c81', 4799282239188, 'debit', '05/25', 253, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.547+0530] {logging_mixin.py:188} INFO - ('6d96b77e-1796-4d49-9312-f8c000e5192e', 'ec5db5e3-6ce4-4f9e-93aa-aac4ea87f1b8', 4584194571630501620, 'debit', '02/27', 4216, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.547+0530] {logging_mixin.py:188} INFO - ('a5ef1671-2fc5-42dc-b281-cfe7ce9cfd26', '56e8f85c-aa8a-4744-9e6c-855b12e6bc7f', 4753846188203217, 'debit', '02/26', 548, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.548+0530] {logging_mixin.py:188} INFO - ('400b3a75-0850-4d77-b821-2e16766a190c', '063a8742-ff9d-474c-a9d9-6acdf71ea9c3', 180068180722695, 'debit', '09/24', 56, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.548+0530] {logging_mixin.py:188} INFO - ('cbd71f53-f171-4d40-9e8d-6c464dbd50c1', '752b54b0-6dcb-4545-9b04-5ceacd39f474', 372648382296842, 'debit', '03/28', 942, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.548+0530] {logging_mixin.py:188} INFO - ('a6ca946e-c7ba-4834-9621-3549602a149c', '7c31d3f5-ca0e-43ae-ac20-57ae8dd1ca50', 4327313099734, 'debit', '11/24', 998, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.549+0530] {logging_mixin.py:188} INFO - ('2ee9fbe5-56c5-4844-9628-974bce74b991', '5452dfa3-5983-4378-99be-ab91ffd9e1f9', 4509655806297650, 'debit', '04/26', 838, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.550+0530] {logging_mixin.py:188} INFO - ('4d9360f2-1a41-4dd4-8a41-50b4945cc7d0', '8db81e1c-e898-4dc1-ab6a-c966c6db9f13', 3548386828910113, 'credit', '02/26', 155, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.552+0530] {logging_mixin.py:188} INFO - ('69ccda31-de50-43ab-9620-965e0792c568', '863acba3-9482-4779-9b07-cf484d4b0caf', 3590042189801535, 'debit', '09/25', 121, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.552+0530] {logging_mixin.py:188} INFO - ('a8136d57-2269-484f-aeef-e0ee5230d6fb', '0f6e152c-2300-4999-9fdb-91cdd48d4435', 180058869717637, 'credit', '12/24', 8988, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.553+0530] {logging_mixin.py:188} INFO - ('8ee3adc6-5e9b-44c1-a326-30b18789a773', 'c730586d-1f12-4c76-bfbb-56168464cad8', 4432915580329315, 'credit', '07/26', 874, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.554+0530] {logging_mixin.py:188} INFO - ('cfea5d78-43bb-4bf8-a114-47136c91095b', 'f673d396-8fe4-477a-bcd8-5af382fd32b7', 30467723360751, 'credit', '09/26', 506, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.555+0530] {logging_mixin.py:188} INFO - ('18bf383b-7d6a-4935-8abd-ee7001186d11', '14790bab-f463-4e1e-8f8d-c9a173de807e', 375728357637696, 'debit', '01/25', 665, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.555+0530] {logging_mixin.py:188} INFO - ('09275291-2298-4fbb-ba5e-7d11a7959a99', '9f67af3d-3a7b-465a-b9a8-deddf7009ffe', 6513681849488311, 'credit', '07/25', 9012, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.556+0530] {logging_mixin.py:188} INFO - ('bad7c211-a1da-4ae7-9666-e72de01017d9', '5fd7791a-f28e-4dfe-b520-95be74f962d7', 2488984600960654, 'credit', '11/27', 369, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.556+0530] {logging_mixin.py:188} INFO - ('12032b5a-752f-4ded-b0de-95e72e20ff89', '7cfed409-cdaf-45d5-88be-b4655d09eff4', 346152611204860, 'debit', '12/26', 452, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.557+0530] {logging_mixin.py:188} INFO - ('c4d9d12c-b043-4874-825e-52a44b58f22b', '2014bc9a-89f7-4dc5-a343-d1fe7a64d7fd', 374203683529281, 'debit', '07/28', 2306, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.557+0530] {logging_mixin.py:188} INFO - ('673f9242-968d-4e29-8092-05738b2123f2', '2166d6bd-1710-4214-adbf-4d920ee1ebf8', 4567776891238513, 'credit', '02/25', 332, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.560+0530] {logging_mixin.py:188} INFO - ('97705fd4-1554-48b6-8600-f5b6494085c9', '4c51ecf6-a933-40a9-83ba-367e01ac49fa', 213120251464078, 'debit', '09/26', 460, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.561+0530] {logging_mixin.py:188} INFO - ('81ffa5bd-59fd-47a0-83be-fbce855b6958', '02a3af50-e1b4-44cb-90d2-e98692c416de', 4535519154745124, 'credit', '03/27', 992, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.562+0530] {logging_mixin.py:188} INFO - ('0461e260-5b2a-49b9-b146-6e589bb8b00a', '8cb7cce6-3b05-4e81-9c67-a11a21211ab3', 676196332602, 'debit', '05/25', 594, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.562+0530] {logging_mixin.py:188} INFO - ('07f0fe67-700d-4a62-bc46-639adaefd1e1', '9aa1fbdb-62b3-4645-b6e2-3fd32805474f', 30541299492444, 'credit', '03/27', 762, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.563+0530] {logging_mixin.py:188} INFO - ('f93dc5ab-ed97-4dd5-b259-28fc18ad2ccc', 'ef0abf40-a6d9-4ced-a216-0ac223ea4f27', 376985988450043, 'credit', '03/26', 19, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.563+0530] {logging_mixin.py:188} INFO - ('f952335f-43b9-4b35-aaac-df282736e791', 'e4606d2a-a666-4db5-b4f1-397d648868d7', 4873007586503626, 'credit', '02/28', 111, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.564+0530] {logging_mixin.py:188} INFO - ('a4bfa07a-7bda-4ab1-a861-fabb2ea2f923', '10571e1c-8e97-4805-8ec4-7094d272c1d5', 4731435505348, 'debit', '06/27', 222, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.564+0530] {logging_mixin.py:188} INFO - ('f6150f8f-0911-4e7c-bfe6-c4849cee1dd2', 'f525ba26-0f1a-4e34-a667-f595591fc2f9', 3566904362258512, 'credit', '02/28', 579, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.565+0530] {logging_mixin.py:188} INFO - ('e438fb11-7f74-496e-a43f-8fab9852a33d', 'cdbb0c60-44cd-4a48-ae3e-c8900d35a312', 6011250058600375, 'credit', '03/26', 893, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.565+0530] {logging_mixin.py:188} INFO - ('5c2ef998-4a07-4fb4-a84d-a11e184cc182', 'c0c74182-6036-45bb-9d78-36ad8d21eeb3', 376491033968568, 'credit', '09/27', 47, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.565+0530] {logging_mixin.py:188} INFO - ('217e9fa5-c119-4c8c-bd77-435d6338d509', '4b736cf6-0efa-499e-b094-b85ed9e2680e', 676257335650, 'credit', '09/25', 343, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.566+0530] {logging_mixin.py:188} INFO - ('0e50cdb9-2e28-4e41-9513-5f4f872b2265', '65a6b813-f09a-448b-9826-1a1cec067992', 4578030536636, 'debit', '08/24', 725, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.567+0530] {logging_mixin.py:188} INFO - ('67cb7752-30ee-4094-8ff2-f201182fae27', '63268b95-f747-4fcb-93cf-b6a857c61aa0', 4788689213211052363, 'credit', '03/25', 374, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.569+0530] {logging_mixin.py:188} INFO - ('3c6b6590-695a-4abf-b759-dff521313f24', 'cae6ae21-69e4-4a16-bc2c-a7b198e6509d', 4603905598109943, 'credit', '09/27', 526, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.569+0530] {logging_mixin.py:188} INFO - ('06ac1e75-f3b0-4984-b141-e25391f9f397', '13fdf3aa-0a0c-4b78-95d7-ccc93fcf7167', 213162021929592, 'debit', '07/27', 400, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.570+0530] {logging_mixin.py:188} INFO - ('af57852b-ba7a-4946-9998-0e898bfb8a12', '1d726359-5b19-4d9a-a203-1d516bdca806', 4097425199330, 'debit', '03/25', 973, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.571+0530] {logging_mixin.py:188} INFO - ('7d500bb6-b13a-4027-b065-000e7edb9f31', '9893ceb1-4bf5-46d1-9ecb-95c404966aed', 4738074613929, 'credit', '04/27', 625, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.572+0530] {logging_mixin.py:188} INFO - ('bfe68ced-6fc0-4719-8361-1378dbf346a3', 'dc6338a9-92b0-4c14-b710-d80422e63507', 180084435291394, 'debit', '11/26', 797, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.573+0530] {logging_mixin.py:188} INFO - ('eb3e5fcc-8f6b-4c73-9ae4-69242b3ca34f', 'ca4a7438-187c-4b39-a2dd-3ccba8bedf8e', 180079878071725, 'debit', '03/28', 958, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.574+0530] {logging_mixin.py:188} INFO - ('85929764-4aeb-40c8-ad54-248762f68c9f', 'f96d4831-ef78-4f5f-9d18-4f92a381f4a4', 36864309795646, 'debit', '02/25', 628, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.575+0530] {logging_mixin.py:188} INFO - ('68770289-1724-4289-8a2d-d868fd7cbe59', 'c67e1c01-0924-49a4-bb6e-f28cb38d2390', 2249806710827954, 'debit', '02/28', 507, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.576+0530] {logging_mixin.py:188} INFO - ('dcf31ea6-64bb-4a62-8499-b9e613bfb0aa', 'd775b95c-aa90-4efc-a0fc-d122f8734fce', 2271551657325569, 'credit', '01/27', 322, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.576+0530] {logging_mixin.py:188} INFO - ('3b4877c2-6700-4023-b010-f9506cabf68e', '38249aac-8e29-4b0e-a389-3db19e06fa50', 3562017962334668, 'credit', '07/27', 745, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.577+0530] {logging_mixin.py:188} INFO - ('42d60dfe-951f-4987-be08-904e43fffe5c', '347a0184-3c76-476b-80e7-b647dd600250', 502013423780, 'credit', '09/26', 441, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.577+0530] {logging_mixin.py:188} INFO - ('c0c01791-3a53-47af-bd46-be47ef68436b', '9fc9d60f-ebbc-4672-a1cc-d28e2770e350', 676240041647, 'credit', '03/28', 480, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.578+0530] {logging_mixin.py:188} INFO - ('9f01d347-b8d4-4440-bc32-5d61acbcf7c9', '27f84479-73dc-4a4f-bad5-1d266da8def8', 676240498672, 'credit', '03/26', 745, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.578+0530] {logging_mixin.py:188} INFO - ('6368d7dc-bb50-4898-866a-5940590e191c', '7a9745fb-c9e5-4bf1-9c4c-f56f94aaddca', 30186408526342, 'debit', '07/26', 478, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.579+0530] {logging_mixin.py:188} INFO - ('5dcb0f96-aa2a-4b48-b1e3-48ddac04d68f', 'bd960a71-bb4c-44ba-b749-f1f22e7f8456', 2341315402107870, 'credit', '05/25', 245, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.579+0530] {logging_mixin.py:188} INFO - ('21b07508-d567-4bd3-8cfe-2581c1ee91a3', '6df0f6f0-1f14-449e-b67f-e0cda2f3acad', 213157814745643, 'debit', '02/26', 116, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.580+0530] {logging_mixin.py:188} INFO - ('f4d74812-a606-4f62-934a-cee51262315e', '5ca68c06-3919-48e7-9896-2f428a97adab', 2720390540167095, 'credit', '09/27', 41, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.580+0530] {logging_mixin.py:188} INFO - ('91e11783-1e3e-4155-b982-a23d801da1be', '0ba598fb-61cf-45c8-8191-cef41216a754', 2354948448477016, 'credit', '01/27', 598, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.581+0530] {logging_mixin.py:188} INFO - ('d671b370-0fed-40a3-9c2a-31629b750a3c', '9a4a6d33-4006-4474-b338-a480dfb35019', 2720594318838437, 'credit', '12/27', 756, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.581+0530] {logging_mixin.py:188} INFO - ('1d0b7fa0-ce11-494a-b83f-f0ec766c6d87', '8db81e1c-e898-4dc1-ab6a-c966c6db9f13', 2492973973315871, 'credit', '08/24', 562, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.582+0530] {logging_mixin.py:188} INFO - ('0e969e6b-7c4f-4f1d-b98e-d5dc90af8c91', '9c1540c8-5f86-4e77-9b28-8b028153e882', 577143383898, 'debit', '09/24', 548, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.582+0530] {logging_mixin.py:188} INFO - ('6c46637a-66a8-4263-9ca5-a4bbe1fa0066', 'd737bf9a-96a4-47d5-afab-149823d14c06', 348001667457153, 'debit', '05/28', 94, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.582+0530] {logging_mixin.py:188} INFO - ('3810053b-7366-4b72-b476-d7102bace422', '37fb0b5b-835b-43b9-a1a3-45d939be637f', 3525678453819685, 'credit', '01/27', 691, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.583+0530] {logging_mixin.py:188} INFO - ('5b0b4953-6641-4935-baf0-9a34205a4ae4', 'ebfb1ceb-7533-4e9e-b0c5-e0ed83eae578', 6576210451717108, 'credit', '12/25', 493, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.585+0530] {logging_mixin.py:188} INFO - ('ea047256-46d3-4447-9cc1-85238b96a8d7', '98ca7e39-e624-4360-a4e9-3f1293f23269', 4870079636041, 'credit', '04/28', 2618, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.586+0530] {logging_mixin.py:188} INFO - ('60818ef0-3f63-493c-86cb-d10ff573027d', '535de8f6-99c9-4564-a315-1f4017d89c40', 30255322880604, 'debit', '05/28', 543, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.587+0530] {logging_mixin.py:188} INFO - ('3a35e6bb-6ed5-4044-b657-1fb023698316', '2802defc-d5db-4226-b130-10d75c970cd6', 36495090026006, 'credit', '09/25', 820, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.587+0530] {logging_mixin.py:188} INFO - ('78b60b6c-54fa-46b3-8fed-bd38b93f780d', '4edc40ec-7acd-46ac-a4d8-542961945381', 3590604296968760, 'debit', '12/25', 255, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.588+0530] {logging_mixin.py:188} INFO - ('b9ba2908-6454-48ee-9c4f-03eb04cf9a55', '782f0285-a1ba-4dd3-8f8e-190713c0f157', 38186984377575, 'credit', '08/27', 7604, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.589+0530] {logging_mixin.py:188} INFO - ('0732f79f-aa97-46f5-a4b9-e8b6b0bdafff', '9c1540c8-5f86-4e77-9b28-8b028153e882', 343294548700785, 'credit', '07/26', 969, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.589+0530] {logging_mixin.py:188} INFO - ('6f5ec238-9011-4f47-9900-250f297aa272', '28c2df03-16dc-4065-b331-24206c9fd65d', 6538413921005438, 'credit', '06/25', 944, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.590+0530] {logging_mixin.py:188} INFO - ('45709164-349a-4bdc-92df-f1e9a88f8413', 'd8b7c931-fe83-48ad-86af-e2c4a026fb5e', 3554237196637062, 'debit', '11/27', 242, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.590+0530] {logging_mixin.py:188} INFO - ('bd03c67b-0895-46a9-8eac-b019ecefed19', '61692d5e-70e0-46d5-8d68-6deba707e0b8', 180011918804666, 'credit', '12/24', 821, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.591+0530] {logging_mixin.py:188} INFO - ('e0349a32-9538-4418-824f-19acbdac4dd2', '01e6eb31-db5e-4758-b4ce-24df50b9282b', 4837152848697582301, 'debit', '06/27', 318, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.591+0530] {logging_mixin.py:188} INFO - ('bb3bce0a-5e1d-46db-8451-ec9230c45a45', '1ddd15d8-025e-418e-ac1b-01461b3ea74e', 4861247592604, 'debit', '07/27', 162, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.591+0530] {logging_mixin.py:188} INFO - ('4641d2bf-06f2-4a93-b93d-48bc503f2fb3', '889d796f-1807-4dcb-aa7f-c971b7060314', 4218148509296619, 'debit', '06/26', 24, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.592+0530] {logging_mixin.py:188} INFO - ('6a00a116-2268-461d-bd3d-884886c736b3', 'e8f51e20-149c-40ac-9192-a0ce261ec2c3', 3536674237143788, 'debit', '09/26', 50, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.592+0530] {logging_mixin.py:188} INFO - ('45f7ba5b-6384-4a5e-bc6c-de48f9f6c817', '23d8e54e-9227-4242-a78d-ecf888b43d23', 3521023498600044, 'debit', '04/27', 628, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.593+0530] {logging_mixin.py:188} INFO - ('808f2aeb-f6c5-4052-b6a3-916693e54a4e', 'd9da0984-6b7d-4e3e-a3bf-23f23c0efe35', 213184793226015, 'credit', '12/25', 821, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.594+0530] {logging_mixin.py:188} INFO - ('09ad1e5f-c9da-4181-8ed4-c90c219da84e', 'da206c07-92a0-42dc-8905-1d53895bc0c0', 36946594616411, 'credit', '07/28', 990, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.594+0530] {logging_mixin.py:188} INFO - ('f028aac7-d62a-4eca-bd7c-b9bef185f596', 'b37ab593-f627-4c5c-873c-130b4e776e34', 4530014601149030901, 'debit', '08/27', 131, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.595+0530] {logging_mixin.py:188} INFO - ('d5166c7a-367a-4ff7-a16b-4b475f98c36f', '39a00b6e-8a89-461c-86db-8689790adbb8', 3514217995850933, 'debit', '04/28', 351, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.595+0530] {logging_mixin.py:188} INFO - ('e2681035-5f0d-4b70-8d0a-c0d1a71e3dff', '7ef58352-c396-435a-aca1-3f85ab2892d3', 345186901101718, 'debit', '04/28', 614, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.596+0530] {logging_mixin.py:188} INFO - ('93cad5a3-6afc-4327-ab97-bd37c3f47f5f', '9f5db0fa-540e-4b91-b4b5-9bc8012aa263', 502035164297, 'credit', '06/26', 377, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.596+0530] {logging_mixin.py:188} INFO - ('ea280072-70d6-4e94-a0d3-26a732878078', '91614bcc-7d4f-44d4-a2c6-90b872b899d5', 2490548881710876, 'credit', '06/27', 1733, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.597+0530] {logging_mixin.py:188} INFO - ('8201cc66-9f08-4122-954d-5a73a4a20de0', '767b3c36-b409-41fc-b040-d728df46cb34', 213166147648861, 'debit', '09/25', 34, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.597+0530] {logging_mixin.py:188} INFO - ('3c66f3e9-60a5-4ed7-82b3-b8f6bd8a427a', 'fdc0c5c1-ef84-4b2d-a6de-34a172bc1c9a', 6011937305873173, 'credit', '12/25', 314, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.598+0530] {logging_mixin.py:188} INFO - ('8fb9849b-5f6b-4a2a-aa1e-e1869676641d', '9a4a6d33-4006-4474-b338-a480dfb35019', 4551048664121351, 'credit', '10/25', 695, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.598+0530] {logging_mixin.py:188} INFO - ('ce61ae0b-01ae-4f4b-95e8-3cb98d5cb1fd', 'fc6c9cda-f74d-4cc5-9c3e-d5bfe059c4d9', 4801755428073664, 'debit', '03/28', 755, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.599+0530] {logging_mixin.py:188} INFO - ('42b98a2f-69e7-4006-905d-cc684b6182a8', '38a6c4af-eef5-43b7-ace3-b257ed59a6cd', 343174839514402, 'debit', '09/25', 473, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.599+0530] {logging_mixin.py:188} INFO - ('efdbfc02-3347-4b8d-bee5-5a6ec853c08b', '27297e8a-0511-46a9-bdcd-964b59ead25b', 4419026306504087, 'credit', '05/26', 476, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.600+0530] {logging_mixin.py:188} INFO - ('d2a30881-3a36-4be5-8834-404ccab33b01', '8117a443-12f5-4540-b1a2-50d04a5d7793', 4276529993992, 'debit', '02/28', 461, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.601+0530] {logging_mixin.py:188} INFO - ('2254725e-a30c-437b-acb0-757ae9a34b22', '3d89cc45-1aac-4f06-a4ae-2be7c0484063', 2268847511388735, 'credit', '02/28', 2642, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.601+0530] {logging_mixin.py:188} INFO - ('7524b5f8-0667-42ae-883d-2a0c80565b97', '4b28f801-e36c-4591-9495-1b9b326b2525', 349579319846732, 'credit', '12/25', 317, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.602+0530] {logging_mixin.py:188} INFO - ('04b0398c-92fc-4746-8932-38ebcc4dfdfe', 'fff1d23f-628c-4f52-8e84-f35de82089f9', 213151894170913, 'debit', '05/25', 949, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.603+0530] {logging_mixin.py:188} INFO - ('9bdc217c-4fa1-4b7f-badc-7a91b8f48e87', '2b48efc3-d05c-4db9-8776-7452c7d95611', 180030656632949, 'debit', '12/25', 780, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.603+0530] {logging_mixin.py:188} INFO - ('12b52ba2-218b-4ed2-9dba-048cfa0cab55', '7d48a27b-5335-4a96-9e0a-69d6ee4882ec', 6516426734197826, 'credit', '05/27', 8829, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.604+0530] {logging_mixin.py:188} INFO - ('71ae6cb9-f83c-4296-a6fd-fc4bf5687360', '9dd1bdba-e2ea-42fc-b386-edd308640d27', 3592592604867444, 'debit', '04/26', 309, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.605+0530] {logging_mixin.py:188} INFO - ('e6bae0f6-b5dc-4006-be9b-2845855dda26', '1a44cdfc-0733-41ba-b969-f32239e27681', 4665522600009865, 'debit', '12/24', 627, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.605+0530] {logging_mixin.py:188} INFO - ('a0c74578-152a-4fad-9562-b7123f680738', 'f7c11d34-0165-46f3-8a76-b823c7d1dc4d', 30039304163886, 'debit', '05/27', 767, Timestamp('2024-07-16 05:26:16.503890'))
